timestamp,h_raw,h5S_count,h5S_mean,h5S_variance,h5S_std,s_raw,s5S_count,s5S_mean,s5S_variance,s5S_std
1970-01-01 00:01:14.366300,,20.0,-58.35,0.48,0.69,-81.0,9.0,-75.92,1.19,1.09
1970-01-01 00:01:14.446728,,20.0,-58.35,0.52,0.72,-67.0,9.0,-75.44,1.17,1.08
1970-01-01 00:01:14.526153,-61.0,21.0,-58.48,0.55,0.74,,9.0,-75.44,1.16,1.08
1970-01-01 00:01:14.609648,,21.0,-58.48,0.57,0.76,-81.0,8.0,-75.63,1.14,1.07
1970-01-01 00:01:14.697597,,21.0,-58.48,0.6,0.77,-62.0,7.0,-75.55,1.12,1.06
1970-01-01 00:01:14.768053,,20.0,-58.6,0.62,0.79,-55.0,7.0,-75.21,1.09,1.04
1970-01-01 00:01:14.836399,-60.0,21.0,-58.67,0.63,0.79,,7.0,-75.21,1.07,1.03
1970-01-01 00:01:14.918423,,20.0,-58.55,0.65,0.81,-60.0,7.0,-75.0,1.06,1.03
1970-01-01 00:01:15.008475,,20.0,-58.55,0.67,0.82,-88.0,8.0,-75.59,1.07,1.03
1970-01-01 00:01:16.191863,,13.0,-56.23,0.97,0.98,-78.0,7.0,-76.53,1.14,1.07
1970-01-01 00:01:16.255321,,13.0,-56.23,1.18,1.09,-71.0,8.0,-75.87,1.15,1.07
1970-01-01 00:01:16.321584,,13.0,-56.23,1.35,1.16,-63.0,8.0,-75.72,1.13,1.06
1970-01-01 00:01:16.389934,,13.0,-56.23,1.49,1.22,-73.0,8.0,-75.41,1.11,1.05
1970-01-01 00:01:16.457206,,13.0,-56.23,1.65,1.28,-75.0,9.0,-75.16,1.09,1.04
1970-01-01 00:01:16.517041,-78.0,14.0,-57.79,1.61,1.27,,9.0,-75.04,1.06,1.03
1970-01-01 00:01:16.580041,,14.0,-57.79,1.61,1.27,-85.0,10.0,-75.34,1.05,1.02
1970-01-01 00:01:16.648166,,13.0,-57.85,1.58,1.26,-57.0,10.0,-75.05,1.02,1.01
1970-01-01 00:01:16.723135,,13.0,-57.85,1.58,1.26,-78.0,11.0,-74.97,1.0,1.0
1970-01-01 00:01:16.790761,,12.0,-57.58,1.55,1.24,-88.0,12.0,-75.34,0.98,0.99
1970-01-01 00:01:16.858025,,12.0,-57.58,1.55,1.25,-67.0,12.0,-75.26,0.96,0.98
1970-01-01 00:01:16.942521,-55.0,12.0,-57.17,1.54,1.24,,12.0,-75.26,0.96,0.98
1970-01-01 00:01:17.012384,,12.0,-57.17,1.51,1.23,-82.0,13.0,-75.38,0.97,0.99
1970-01-01 00:01:17.083162,,12.0,-57.17,1.53,1.24,-86.0,13.0,-75.69,0.97,0.98
1970-01-01 00:01:17.164105,,12.0,-57.17,1.49,1.22,-84.0,12.0,-76.08,1.0,1.0
1970-01-01 00:01:17.234489,,11.0,-57.45,1.44,1.2,-74.0,13.0,-75.83,1.03,1.01
1970-01-01 00:01:17.313964,,11.0,-57.45,1.44,1.2,-83.0,13.0,-76.04,1.04,1.02
1970-01-01 00:01:17.394125,,10.0,-57.9,1.39,1.18,-79.0,13.0,-76.16,1.07,1.03
1970-01-01 00:01:17.711527,,10.0,-57.9,1.31,1.15,-72.0,14.0,-75.84,1.11,1.05
1970-01-01 00:01:17.795122,,10.0,-57.9,1.25,1.12,-74.0,14.0,-76.18,1.11,1.05
1970-01-01 00:01:17.885971,,10.0,-57.9,1.23,1.11,-75.0,15.0,-76.03,1.11,1.05
1970-01-01 00:01:17.975181,,9.0,-58.11,1.16,1.08,-74.0,16.0,-75.86,1.09,1.04
1970-01-01 00:01:18.041554,,9.0,-58.11,1.08,1.04,-76.0,17.0,-76.0,1.04,1.02
1970-01-01 00:01:18.116084,,8.0,-58.75,1.01,1.01,-78.0,18.0,-76.28,0.91,0.96
1970-01-01 00:01:18.206852,,8.0,-58.75,0.97,0.98,-68.0,17.0,-76.12,0.83,0.91
1970-01-01 00:01:18.297284,,8.0,-58.75,0.93,0.96,-77.0,18.0,-76.34,0.72,0.85
1970-01-01 00:01:18.386706,,7.0,-58.86,0.86,0.93,-75.0,19.0,-76.35,0.46,0.68
1970-01-01 00:01:18.477144,-54.0,8.0,-58.25,0.81,0.9,,19.0,-76.23,0.36,0.6
1970-01-01 00:01:18.563680,,8.0,-58.25,0.77,0.87,-76.0,19.0,-75.94,0.29,0.54
1970-01-01 00:01:18.647307,,8.0,-58.25,0.68,0.82,-85.0,20.0,-75.65,0.23,0.48
1970-01-01 00:01:18.738055,,7.0,-59.0,0.66,0.81,-78.0,20.0,-75.76,0.2,0.45
1970-01-01 00:01:18.831747,-52.0,8.0,-58.12,0.62,0.79,,20.0,-75.7,0.19,0.43
1970-01-01 00:01:18.908708,-59.0,9.0,-58.22,0.58,0.76,,19.0,-75.57,0.18,0.42
1970-01-01 00:01:18.998774,,7.0,-59.86,0.65,0.8,-82.0,20.0,-75.8,0.16,0.4
1970-01-01 00:01:19.077968,-58.0,8.0,-59.62,0.7,0.84,,19.0,-75.47,0.16,0.4
1970-01-01 00:01:19.169797,,8.0,-59.62,0.75,0.87,-78.0,19.0,-75.44,0.16,0.4
1970-01-01 00:01:19.248690,,8.0,-59.62,0.8,0.9,-77.0,19.0,-75.47,0.16,0.4
1970-01-01 00:01:19.349913,-61.0,9.0,-59.78,0.87,0.93,,18.0,-75.44,0.16,0.4
1970-01-01 00:01:19.431283,,9.0,-59.78,0.93,0.96,-75.0,19.0,-75.16,0.16,0.4
1970-01-01 00:01:19.510544,-59.0,10.0,-59.7,0.98,0.99,,18.0,-75.32,0.16,0.41
1970-01-01 00:01:19.601141,,9.0,-59.56,1.02,1.01,-73.0,19.0,-75.32,0.17,0.41
1970-01-01 00:01:19.693321,,9.0,-59.56,1.06,1.03,-79.0,19.0,-75.26,0.17,0.41
1970-01-01 00:01:19.781448,-66.0,10.0,-60.2,1.17,1.08,,17.0,-76.1,0.17,0.42
1970-01-01 00:01:19.872008,-63.0,10.0,-60.5,1.28,1.13,,17.0,-76.1,0.17,0.41
1970-01-01 00:01:19.962084,-62.0,11.0,-60.64,1.41,1.19,,16.0,-76.56,0.18,0.42
1970-01-01 00:01:20.052676,-59.0,12.0,-60.5,1.51,1.23,,16.0,-76.28,0.18,0.43
1970-01-01 00:01:20.143094,,12.0,-60.5,1.58,1.26,-74.0,16.0,-76.19,0.18,0.43
1970-01-01 00:01:20.233298,,12.0,-60.5,1.64,1.28,-58.0,17.0,-75.68,0.18,0.42
1970-01-01 00:01:20.322430,-57.0,13.0,-60.23,1.67,1.29,,17.0,-75.68,0.18,0.42
1970-01-01 00:01:20.413133,-59.0,14.0,-60.14,1.69,1.3,,17.0,-75.68,0.17,0.42
1970-01-01 00:01:20.505161,,14.0,-60.14,1.71,1.31,-78.0,17.0,-75.7,0.17,0.41
1970-01-01 00:01:20.593868,,14.0,-60.14,1.73,1.32,-64.0,18.0,-75.41,0.17,0.41
1970-01-01 00:01:20.684853,,14.0,-60.14,1.75,1.32,-70.0,19.0,-75.32,0.17,0.41
1970-01-01 00:01:20.775157,,14.0,-60.14,1.76,1.33,-80.0,19.0,-75.38,0.17,0.41
1970-01-01 00:01:20.862278,,14.0,-60.14,1.77,1.33,-79.0,20.0,-75.52,0.17,0.41
1970-01-01 00:01:20.955253,,14.0,-60.14,1.77,1.33,-81.0,21.0,-75.69,0.16,0.4
1970-01-01 00:01:21.056356,-61.0,15.0,-60.2,1.78,1.34,,21.0,-75.69,0.16,0.4
1970-01-01 00:01:21.158283,,15.0,-60.2,1.79,1.34,-71.0,21.0,-75.55,0.16,0.4
1970-01-01 00:01:21.267460,,15.0,-60.2,1.63,1.28,-72.0,20.0,-75.47,0.15,0.38
1970-01-01 00:01:21.367486,,15.0,-60.2,1.54,1.24,-72.0,20.0,-75.7,0.15,0.38
1970-01-01 00:01:21.468120,-60.0,16.0,-60.19,1.32,1.15,,20.0,-75.85,0.14,0.38
1970-01-01 00:01:21.578352,,15.0,-59.0,1.29,1.14,-73.0,20.0,-75.82,0.14,0.37
1970-01-01 00:01:21.678757,,15.0,-59.0,1.26,1.12,-70.0,20.0,-75.88,0.13,0.36
1970-01-01 00:01:21.778202,-62.0,16.0,-59.19,1.23,1.11,,19.0,-75.84,0.12,0.34
1970-01-01 00:01:21.879857,,16.0,-59.19,1.16,1.08,-68.0,18.0,-75.54,0.11,0.33
1970-01-01 00:01:21.988552,,15.0,-59.47,1.09,1.04,-74.0,19.0,-75.49,0.11,0.33
1970-01-01 00:01:22.088846,,15.0,-59.47,0.94,0.97,-80.0,19.0,-75.16,0.11,0.34
1970-01-01 00:01:22.189295,-80.0,16.0,-60.75,0.89,0.94,,18.0,-74.9,0.13,0.36
1970-01-01 00:01:22.289485,,16.0,-60.75,0.85,0.92,-56.0,18.0,-74.46,0.16,0.4
1970-01-01 00:01:22.399770,,16.0,-60.75,0.77,0.88,-79.0,17.0,-74.1,0.2,0.45
1970-01-01 00:01:22.499998,-55.0,17.0,-60.41,0.77,0.88,,17.0,-74.1,0.25,0.5
1970-01-01 00:01:22.600487,,17.0,-60.41,0.77,0.88,-88.0,18.0,-74.53,0.27,0.52
1970-01-01 00:01:22.700979,-59.0,18.0,-60.33,0.77,0.88,,18.0,-74.53,0.28,0.53
1970-01-01 00:01:22.810944,,18.0,-60.33,0.69,0.83,-73.0,17.0,-74.54,0.3,0.55
1970-01-01 00:01:22.911520,,18.0,-60.33,0.64,0.8,-82.0,18.0,-74.81,0.31,0.56
1970-01-01 00:01:23.011795,,18.0,-60.33,0.6,0.77,-75.0,18.0,-74.84,0.32,0.56
1970-01-01 00:01:23.122087,-53.0,19.0,-59.95,0.54,0.73,,16.0,-74.78,0.32,0.56
1970-01-01 00:01:23.232120,,19.0,-59.95,0.52,0.72,-79.0,17.0,-75.03,0.31,0.56
1970-01-01 00:01:23.342294,,19.0,-59.95,0.5,0.7,-73.0,17.0,-74.91,0.3,0.55
1970-01-01 00:01:23.452997,-57.0,20.0,-59.8,0.48,0.69,,16.0,-74.94,0.29,0.54
1970-01-01 00:01:23.563442,-56.0,20.0,-59.9,0.43,0.65,,16.0,-74.94,0.28,0.53
1970-01-01 00:01:23.673726,-55.0,21.0,-59.67,0.33,0.57,,14.0,-74.6,0.29,0.54
1970-01-01 00:01:23.789945,-53.0,22.0,-59.36,0.32,0.56,,14.0,-74.48,0.3,0.55
1970-01-01 00:01:23.895665,,21.0,-59.71,0.25,0.5,-72.0,15.0,-74.38,0.32,0.57
1970-01-01 00:01:24.003452,-55.0,21.0,-59.52,0.2,0.45,,15.0,-74.1,0.35,0.59
1970-01-01 00:01:24.125032,,20.0,-59.6,0.2,0.45,-60.0,15.0,-73.69,0.4,0.63
1970-01-01 00:01:24.235529,-61.0,21.0,-59.67,0.2,0.45,,15.0,-73.5,0.45,0.67
1970-01-01 00:01:24.356640,,20.0,-59.6,0.2,0.45,-65.0,15.0,-73.1,0.55,0.74
1970-01-01 00:01:24.465951,-60.0,21.0,-59.62,0.21,0.45,,14.0,-73.1,0.63,0.8
1970-01-01 00:01:24.576099,,20.0,-59.65,0.21,0.45,-63.0,14.0,-72.84,0.74,0.86
1970-01-01 00:01:24.686173,,20.0,-59.65,0.21,0.45,-81.0,14.0,-73.1,0.81,0.9
1970-01-01 00:01:24.806749,,19.0,-59.32,0.21,0.46,-79.0,14.0,-73.1,0.87,0.93
1970-01-01 00:01:24.918639,,18.0,-59.11,0.22,0.47,-77.0,15.0,-73.16,0.91,0.95
1970-01-01 00:01:25.027335,,17.0,-58.94,0.24,0.48,-74.0,16.0,-73.12,0.91,0.95
1970-01-01 00:01:25.148010,,16.0,-58.94,0.24,0.49,-80.0,15.0,-73.42,0.88,0.94
1970-01-01 00:01:25.267878,,16.0,-58.94,0.25,0.5,-67.0,15.0,-73.68,0.88,0.94
1970-01-01 00:01:25.378340,,15.0,-59.07,0.26,0.51,-59.0,15.0,-73.32,0.9,0.95
1970-01-01 00:01:25.488557,,14.0,-59.07,0.27,0.52,-67.0,15.0,-73.19,0.92,0.96
1970-01-01 00:01:25.608432,,14.0,-59.07,0.28,0.53,-55.0,14.0,-72.86,0.96,0.98
1970-01-01 00:01:25.719258,,14.0,-59.07,0.29,0.54,-53.0,14.0,-72.41,1.03,1.02
1970-01-01 00:01:25.825913,,14.0,-59.07,0.3,0.55,-80.0,14.0,-72.41,1.1,1.05
1970-01-01 00:01:25.951668,,14.0,-59.07,0.3,0.55,-79.0,15.0,-72.3,1.16,1.08
1970-01-01 00:01:26.067216,,13.0,-58.92,0.31,0.56,-81.0,15.0,-72.3,1.18,1.09
1970-01-01 00:01:26.192161,,13.0,-58.92,0.32,0.56,-88.0,15.0,-72.86,1.18,1.09
1970-01-01 00:01:26.320564,,13.0,-58.92,0.32,0.57,-82.0,14.0,-73.34,1.16,1.08
1970-01-01 00:01:26.438961,,13.0,-58.92,0.32,0.57,-87.0,14.0,-73.74,1.1,1.05
1970-01-01 00:01:26.561093,,12.0,-58.83,0.33,0.57,-73.0,15.0,-73.62,1.03,1.02
1970-01-01 00:01:26.681660,-67.0,13.0,-59.46,0.32,0.57,,14.0,-73.79,0.9,0.95
1970-01-01 00:01:26.808510,,12.0,-59.25,0.32,0.57,-68.0,15.0,-73.5,0.82,0.9
1970-01-01 00:01:26.870411,-59.0,13.0,-59.23,0.32,0.56,,15.0,-73.5,0.8,0.89
1970-01-01 00:01:26.940699,,13.0,-59.23,0.31,0.56,-79.0,15.0,-73.8,0.74,0.86
1970-01-01 00:01:26.997534,-58.0,14.0,-59.14,0.32,0.56,,14.0,-73.88,0.68,0.82
1970-01-01 00:01:27.061629,-59.0,15.0,-59.13,0.32,0.56,,14.0,-73.88,0.66,0.81
1970-01-01 00:01:27.121284,,15.0,-59.13,0.32,0.57,-79.0,14.0,-73.84,0.62,0.79
1970-01-01 00:01:27.183448,,15.0,-59.13,0.32,0.56,-67.0,14.0,-73.74,0.61,0.78
1970-01-01 00:01:27.261943,,14.0,-57.64,0.36,0.6,-63.0,14.0,-73.53,0.58,0.76
1970-01-01 00:01:27.317633,,14.0,-57.64,0.39,0.62,-78.0,15.0,-73.97,0.57,0.76
1970-01-01 00:01:27.382181,,14.0,-57.64,0.45,0.67,-64.0,15.0,-73.78,0.56,0.75
1970-01-01 00:01:28.520955,,10.0,-58.3,0.29,0.53,-80.0,10.0,-73.46,0.37,0.61
1970-01-01 00:01:28.573192,,9.0,-58.56,0.28,0.52,-76.0,11.0,-73.42,0.31,0.56
1970-01-01 00:01:28.633170,,9.0,-58.56,0.27,0.52,-90.0,11.0,-73.91,0.31,0.55
1970-01-01 00:01:28.693824,,8.0,-59.0,0.26,0.51,-75.0,12.0,-73.84,0.28,0.53
1970-01-01 00:01:28.754498,-56.0,9.0,-58.67,0.26,0.51,,12.0,-73.84,0.27,0.52
1970-01-01 00:01:28.814554,,8.0,-59.38,0.26,0.51,-74.0,12.0,-73.91,0.25,0.5
1970-01-01 00:01:28.874563,,8.0,-59.38,0.26,0.51,-72.0,13.0,-73.74,0.25,0.5
1970-01-01 00:01:28.934974,,8.0,-59.38,0.25,0.5,-59.0,12.0,-73.63,0.23,0.48
1970-01-01 00:01:28.995631,-57.0,9.0,-59.11,0.24,0.49,,12.0,-73.63,0.22,0.47
1970-01-01 00:01:29.055637,,8.0,-59.62,0.25,0.5,-60.0,12.0,-73.4,0.21,0.46
1970-01-01 00:01:29.115491,,8.0,-59.62,0.25,0.5,-73.0,13.0,-73.26,0.21,0.46
1970-01-01 00:01:29.173229,-60.0,9.0,-59.67,0.25,0.5,,13.0,-73.5,0.21,0.45
1970-01-01 00:01:29.236412,,8.0,-59.5,0.25,0.5,-55.0,13.0,-73.16,0.21,0.45
1970-01-01 00:01:29.296760,,8.0,-59.5,0.25,0.5,-79.0,14.0,-73.25,0.2,0.45
1970-01-01 00:01:29.356689,,8.0,-59.5,0.24,0.49,-57.0,14.0,-73.08,0.2,0.45
1970-01-01 00:01:29.417113,-61.0,9.0,-59.67,0.25,0.5,,14.0,-73.08,0.2,0.45
1970-01-01 00:01:29.477502,,8.0,-59.62,0.25,0.5,-78.0,15.0,-73.12,0.2,0.45
1970-01-01 00:01:29.539506,-60.0,9.0,-59.67,0.25,0.5,,15.0,-73.12,0.2,0.44
1970-01-01 00:01:29.608736,,9.0,-59.67,0.25,0.5,-82.0,16.0,-73.44,0.19,0.44
1970-01-01 00:01:29.667699,,9.0,-59.67,0.25,0.5,-87.0,16.0,-73.82,0.19,0.44
1970-01-01 00:01:29.729007,,9.0,-59.67,0.25,0.5,-79.0,17.0,-73.65,0.19,0.44
1970-01-01 00:01:29.799779,-58.0,10.0,-59.5,0.25,0.5,,17.0,-73.65,0.19,0.43
1970-01-01 00:01:29.879446,,10.0,-59.5,0.25,0.5,-88.0,17.0,-73.85,0.19,0.43
1970-01-01 00:01:29.949960,,10.0,-59.5,0.25,0.5,-70.0,17.0,-73.65,0.19,0.43
1970-01-01 00:01:30.016324,,10.0,-59.5,0.25,0.5,-87.0,17.0,-74.0,0.19,0.44
1970-01-01 00:01:30.100518,,10.0,-59.5,0.25,0.5,-71.0,16.0,-74.07,0.2,0.44
1970-01-01 00:01:30.180990,,10.0,-59.5,0.26,0.51,-75.0,17.0,-73.83,0.2,0.45
1970-01-01 00:01:30.260527,,10.0,-59.5,0.25,0.5,-78.0,18.0,-73.87,0.2,0.45
1970-01-01 00:01:30.337328,-61.0,11.0,-59.64,0.26,0.51,,18.0,-73.96,0.2,0.45
1970-01-01 00:01:30.411687,,11.0,-59.64,0.26,0.51,-87.0,18.0,-74.6,0.23,0.48
1970-01-01 00:01:30.493514,-60.0,12.0,-59.67,0.27,0.52,,18.0,-74.72,0.25,0.5
1970-01-01 00:01:30.562664,,12.0,-59.67,0.27,0.52,-74.0,19.0,-74.65,0.27,0.52
1970-01-01 00:01:30.643313,-59.0,13.0,-59.62,0.27,0.52,,19.0,-75.09,0.31,0.55
1970-01-01 00:01:30.722979,,13.0,-59.62,0.27,0.52,-70.0,19.0,-75.52,0.35,0.59
1970-01-01 00:01:30.803658,-60.0,14.0,-59.64,0.27,0.52,,19.0,-75.52,0.4,0.64
1970-01-01 00:01:30.883977,,14.0,-59.64,0.27,0.52,-69.0,19.0,-75.22,0.41,0.64
1970-01-01 00:01:30.973970,,14.0,-59.64,0.27,0.52,-70.0,19.0,-74.99,0.4,0.63
1970-01-01 00:01:31.064908,-66.0,15.0,-60.07,0.28,0.53,,19.0,-74.99,0.42,0.65
1970-01-01 00:01:31.154877,,15.0,-60.07,0.29,0.54,-53.0,19.0,-74.29,0.38,0.61
1970-01-01 00:01:31.245178,,15.0,-60.07,0.3,0.55,-58.0,18.0,-73.59,0.36,0.6
1970-01-01 00:01:31.335260,-71.0,16.0,-60.75,0.34,0.58,,18.0,-73.34,0.36,0.6
1970-01-01 00:01:31.416002,-70.0,17.0,-61.29,0.4,0.63,,18.0,-73.34,0.36,0.6
1970-01-01 00:01:31.496233,-67.0,18.0,-61.61,0.49,0.7,,18.0,-72.94,0.37,0.61
1970-01-01 00:01:31.576087,,18.0,-61.61,0.56,0.75,-76.0,18.0,-73.03,0.39,0.62
1970-01-01 00:01:31.657271,-68.0,19.0,-61.95,0.66,0.81,,18.0,-73.03,0.39,0.62
1970-01-01 00:01:31.736867,-64.0,19.0,-61.79,0.76,0.87,,18.0,-73.03,0.4,0.63
1970-01-01 00:01:31.812569,-61.0,20.0,-61.75,0.84,0.92,,17.0,-73.24,0.41,0.64
1970-01-01 00:01:31.898296,,19.0,-61.89,0.93,0.96,-74.0,17.0,-73.31,0.41,0.64
1970-01-01 00:01:31.976739,,19.0,-61.89,1.01,1.01,-73.0,17.0,-73.16,0.42,0.64
1970-01-01 00:01:32.057880,,18.0,-62.11,1.11,1.05,-75.0,17.0,-73.26,0.42,0.65
1970-01-01 00:01:32.148840,-66.0,18.0,-62.5,1.25,1.12,,16.0,-73.15,0.44,0.66
1970-01-01 00:01:32.240307,-63.0,19.0,-62.53,1.37,1.17,,16.0,-73.25,0.44,0.66
1970-01-01 00:01:32.319063,-61.0,20.0,-62.45,1.32,1.15,,15.0,-73.38,0.45,0.67
1970-01-01 00:01:32.409172,,20.0,-62.45,1.31,1.15,-77.0,16.0,-73.65,0.45,0.67
1970-01-01 00:01:32.490944,,20.0,-62.45,1.39,1.18,-59.0,16.0,-73.31,0.44,0.67
1970-01-01 00:01:32.589908,-58.0,21.0,-62.24,1.44,1.2,,16.0,-73.31,0.44,0.66
1970-01-01 00:01:32.679913,-56.0,22.0,-61.95,1.47,1.21,,16.0,-73.31,0.43,0.66
1970-01-01 00:01:32.770976,,22.0,-61.95,1.5,1.22,-60.0,16.0,-73.02,0.44,0.66
1970-01-01 00:01:32.860956,-58.0,23.0,-61.78,1.51,1.23,,16.0,-73.02,0.44,0.66
1970-01-01 00:01:32.951572,-59.0,24.0,-61.67,1.52,1.23,,16.0,-73.02,0.44,0.66
1970-01-01 00:01:33.041347,,24.0,-61.67,1.52,1.23,-84.0,17.0,-73.28,0.43,0.66
1970-01-01 00:01:33.130543,,24.0,-61.67,1.53,1.24,-80.0,18.0,-73.4,0.43,0.65
1970-01-01 00:01:33.221843,-61.0,25.0,-61.64,1.53,1.24,,18.0,-73.4,0.42,0.65
1970-01-01 00:01:33.312699,-60.0,26.0,-61.58,1.53,1.24,,18.0,-73.4,0.42,0.64
1970-01-01 00:01:33.402702,,26.0,-61.58,1.53,1.24,-77.0,18.0,-73.54,0.41,0.64
1970-01-01 00:01:33.493219,,26.0,-61.58,1.52,1.23,-82.0,18.0,-73.79,0.4,0.63
1970-01-01 00:01:33.583189,,26.0,-61.58,1.44,1.2,-87.0,17.0,-73.94,0.41,0.64
1970-01-01 00:01:33.673576,,26.0,-61.58,1.4,1.18,-85.0,17.0,-73.84,0.41,0.64
1970-01-01 00:01:33.760010,,25.0,-61.8,1.35,1.16,-75.0,17.0,-73.84,0.41,0.64
1970-01-01 00:01:33.854176,-59.0,26.0,-61.69,1.34,1.16,,17.0,-73.78,0.41,0.64
1970-01-01 00:01:33.944270,-60.0,27.0,-61.63,1.32,1.15,,16.0,-74.22,0.42,0.65
1970-01-01 00:01:34.035029,,26.0,-61.81,1.3,1.14,-72.0,17.0,-74.1,0.43,0.65
1970-01-01 00:01:34.132283,-58.0,27.0,-61.67,1.29,1.13,,16.0,-74.5,0.44,0.66
1970-01-01 00:01:34.226119,-57.0,27.0,-61.56,1.27,1.13,,16.0,-74.5,0.45,0.67
1970-01-01 00:01:34.325565,,27.0,-61.56,1.24,1.11,-63.0,15.0,-74.62,0.46,0.68
1970-01-01 00:01:34.436604,-56.0,27.0,-61.37,1.21,1.1,,15.0,-75.08,0.48,0.69
1970-01-01 00:01:34.536529,,27.0,-61.37,1.18,1.09,-62.0,14.0,-74.68,0.48,0.69
1970-01-01 00:01:34.646805,,26.0,-61.42,1.14,1.07,-89.0,14.0,-74.94,0.5,0.71
1970-01-01 00:01:34.747804,-54.0,27.0,-61.15,1.1,1.05,,13.0,-74.46,0.51,0.72
1970-01-01 00:01:34.857542,-57.0,27.0,-61.11,1.05,1.03,,13.0,-74.46,0.52,0.72
1970-01-01 00:01:34.967720,-59.0,28.0,-61.04,0.98,0.99,,12.0,-74.26,0.53,0.73
1970-01-01 00:01:35.077913,,28.0,-61.04,0.93,0.96,-74.0,12.0,-73.88,0.53,0.73
1970-01-01 00:01:35.174850,-57.0,29.0,-60.9,0.88,0.94,,12.0,-73.88,0.53,0.73
1970-01-01 00:01:35.278452,,29.0,-60.9,0.79,0.89,-86.0,10.0,-74.33,0.54,0.73
1970-01-01 00:01:35.379121,,28.0,-60.89,0.74,0.86,-85.0,10.0,-74.69,0.55,0.74
1970-01-01 00:01:35.480267,,28.0,-60.89,0.69,0.83,-79.0,10.0,-74.46,0.55,0.74
1970-01-01 00:01:35.578478,,27.0,-60.93,0.61,0.78,-80.0,9.0,-74.82,0.55,0.74
1970-01-01 00:01:35.679785,,26.0,-61.0,0.55,0.74,-87.0,10.0,-75.32,0.56,0.75
1970-01-01 00:01:35.790442,,26.0,-61.0,0.5,0.71,-91.0,11.0,-75.99,0.59,0.77
1970-01-01 00:01:35.900911,,25.0,-61.04,0.39,0.62,-73.0,10.0,-76.5,0.65,0.81
1970-01-01 00:01:36.011165,-58.0,26.0,-60.92,0.33,0.58,,9.0,-77.06,0.81,0.9
1970-01-01 00:01:36.121137,-56.0,26.0,-60.54,0.31,0.56,,9.0,-77.06,0.97,0.99
1970-01-01 00:01:36.231208,-57.0,27.0,-60.41,0.29,0.54,,9.0,-77.61,1.21,1.1
1970-01-01 00:01:36.351795,,26.0,-60.0,0.29,0.54,-59.0,9.0,-77.64,1.46,1.21
1970-01-01 00:01:36.462220,,25.0,-59.6,0.36,0.6,-61.0,9.0,-77.3,1.63,1.28
1970-01-01 00:01:36.582416,,24.0,-59.29,0.46,0.68,-56.0,8.0,-77.19,1.77,1.33
1970-01-01 00:01:36.692667,-59.0,24.0,-58.92,0.58,0.76,,8.0,-77.19,1.89,1.37
1970-01-01 00:01:36.812868,,22.0,-58.59,0.73,0.86,-72.0,8.0,-77.18,2.0,1.41
1970-01-01 00:01:36.923388,-61.0,23.0,-58.7,0.86,0.93,,8.0,-77.14,2.1,1.45
1970-01-01 00:01:37.033368,-62.0,24.0,-58.83,0.96,0.98,,8.0,-77.12,2.18,1.48
1970-01-01 00:01:37.143923,-60.0,25.0,-58.88,1.05,1.02,,8.0,-77.05,2.25,1.5
1970-01-01 00:01:37.255334,,23.0,-58.39,1.13,1.06,-84.0,8.0,-77.36,2.33,1.53
1970-01-01 00:01:37.365503,,22.0,-58.27,1.23,1.11,-82.0,8.0,-77.59,2.43,1.56
1970-01-01 00:01:37.474785,,22.0,-58.27,1.32,1.15,-83.0,8.0,-77.96,2.57,1.6
1970-01-01 00:01:37.585162,,22.0,-58.27,1.4,1.18,-69.0,8.0,-78.21,2.71,1.65
1970-01-01 00:01:37.705749,,20.0,-58.4,1.46,1.21,-66.0,8.0,-78.03,2.79,1.67
1970-01-01 00:01:37.816072,-61.0,21.0,-58.52,1.52,1.23,,8.0,-78.36,2.87,1.69
1970-01-01 00:01:37.925114,-58.0,21.0,-58.52,1.57,1.25,,8.0,-78.36,2.93,1.71
1970-01-01 00:01:38.036440,-57.0,21.0,-58.43,1.63,1.28,,8.0,-78.36,2.97,1.72
1970-01-01 00:01:38.157626,,21.0,-58.43,1.68,1.3,-61.0,6.0,-78.16,2.93,1.71
1970-01-01 00:01:38.267593,,20.0,-58.3,1.73,1.32,-81.0,7.0,-78.03,2.92,1.71
1970-01-01 00:01:38.377350,-56.0,20.0,-58.1,1.79,1.34,,7.0,-78.03,2.89,1.7
1970-01-01 00:01:38.487649,,20.0,-58.1,1.85,1.36,-79.0,8.0,-77.71,2.83,1.68
1970-01-01 00:01:38.609439,-55.0,21.0,-57.95,1.89,1.37,,8.0,-77.09,2.7,1.64
1970-01-01 00:01:38.738671,-60.0,22.0,-58.05,1.92,1.39,,8.0,-76.71,2.59,1.61
1970-01-01 00:01:38.858705,-61.0,22.0,-58.14,1.88,1.37,,7.0,-77.22,2.4,1.55
1970-01-01 00:01:38.988879,-62.0,22.0,-58.23,1.86,1.37,,7.0,-77.22,2.32,1.52
1970-01-01 00:01:39.119049,-60.0,23.0,-58.3,1.81,1.35,,6.0,-78.15,2.27,1.51
1970-01-01 00:01:40.316539,,16.0,-58.94,1.22,1.1,-77.0,6.0,-77.16,1.05,1.02
1970-01-01 00:01:40.439867,,16.0,-58.94,1.13,1.06,-71.0,6.0,-76.62,0.87,0.93
1970-01-01 00:01:40.549711,-57.0,17.0,-58.82,1.03,1.02,,6.0,-76.25,0.67,0.82
